expt_version,subjID,is_test,is_control,instruction_start_ts,instruction_end_ts,expt_start_ts,expt_end_ts,generation_start_ts,generation_end_ts,judgment_start_ts,judgment_end_ts,evaluation_start_ts,evaluation_end_ts,memory_start_ts,memory_end_ts
1,user_1579031106119,False,False,1579031106119,1579031109777,1579031106119,1579031222797,1579031174372,1579031179070,1579031179071,1579031197006,1579031197007,1579031209589,1579031209590,1579031222797
