trialname,simulation_number,max_simulation_time,outcome,endpoint_x,endpoint_y,bounces,simulation_time
contain_sc1_var_l3_complex_l2_LEFT,39,60,GREENGOAL,89.19294890944788,230.17671309825025,6,6.999999999999983
contain_sc1_var_l3_complex_l2_LEFT,40,60,GREENGOAL,136.05818847590103,234.5196232905142,3,3.699999999999995
contain_sc1_var_l3_complex_l2_LEFT,41,60,GREENGOAL,121.44440487074122,358.10209036355565,4,5.4999999999999885
contain_sc1_var_l3_complex_l2_LEFT,42,60,REDGOAL,72.97128386473142,498.0473446301233,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,43,60,GREENGOAL,101.26184854352668,367.0099902435609,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,44,60,REDGOAL,72.36831632696595,456.1485775807074,6,5.399999999999989
contain_sc1_var_l3_complex_l2_LEFT,45,60,GREENGOAL,72.40772859442278,364.43651645542695,5,5.999999999999987
contain_sc1_var_l3_complex_l2_LEFT,46,60,GREENGOAL,123.09785357615081,241.46563977671624,13,10.800000000000018
contain_sc1_var_l3_complex_l2_LEFT,47,60,GREENGOAL,70.08813905146229,313.7916553364024,3,2.6999999999999984
contain_sc1_var_l3_complex_l2_LEFT,48,60,GREENGOAL,140.97402612448224,344.8430764170187,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,49,60,GREENGOAL,144.1489775344227,311.83081179940166,2,2.1500000000000004
contain_sc1_var_l3_complex_l2_LEFT,50,60,GREENGOAL,79.08507208144724,235.80084704450414,4,4.3499999999999925
contain_sc1_var_l3_complex_l2_LEFT,51,60,GREENGOAL,146.807810700497,278.9535346660209,8,12.550000000000043
contain_sc1_var_l3_complex_l2_LEFT,52,60,GREENGOAL,63.68951100570416,329.83045170485747,3,4.099999999999993
contain_sc1_var_l3_complex_l2_LEFT,53,60,GREENGOAL,148.2274542543999,262.7856262171838,6,7.599999999999981
contain_sc1_var_l3_complex_l2_LEFT,54,60,GREENGOAL,129.65369264660336,369.7544466073538,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,55,60,GREENGOAL,95.03855610892539,232.79989905180867,3,3.699999999999995
contain_sc1_var_l3_complex_l2_LEFT,56,60,REDGOAL,78.90233249703292,575.4460438592143,8,9.5
contain_sc1_var_l3_complex_l2_LEFT,57,60,GREENGOAL,131.17387586690216,235.9071154313541,6,4.6499999999999915
contain_sc1_var_l3_complex_l2_LEFT,58,60,REDGOAL,67.05347150813004,459.1017315166174,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,59,60,GREENGOAL,69.48248315554345,263.6532317591805,9,15.85000000000009
contain_sc1_var_l3_complex_l2_LEFT,60,60,REDGOAL,76.53776347796718,505.5138196931153,5,3.399999999999996
contain_sc1_var_l3_complex_l2_LEFT,61,60,GREENGOAL,119.35435541402093,364.41031692123454,6,5.949999999999987
contain_sc1_var_l3_complex_l2_LEFT,62,60,GREENGOAL,60.21383422145802,321.9326385917334,7,5.249999999999989
contain_sc1_var_l3_complex_l2_LEFT,63,60,GREENGOAL,62.67406661117545,340.0523558015888,4,3.5499999999999954
contain_sc1_var_l3_complex_l2_LEFT,64,60,GREENGOAL,113.75541309251591,231.4046847287835,6,5.04999999999999
contain_sc1_var_l3_complex_l2_LEFT,65,60,GREENGOAL,121.92884225912758,368.8191297283175,4,2.9499999999999975
contain_sc1_var_l3_complex_l2_LEFT,66,60,GREENGOAL,144.15686397728228,350.92662176260546,2,3.7999999999999945
contain_sc1_var_l3_complex_l2_LEFT,67,60,GREENGOAL,62.05793582640921,342.2869032506793,4,3.599999999999995
contain_sc1_var_l3_complex_l2_LEFT,68,60,REDGOAL,71.67852474516488,455.7874394973511,4,5.599999999999988
contain_sc1_var_l3_complex_l2_LEFT,69,60,GREENGOAL,120.08391914079564,234.9247450164338,10,10.400000000000013
contain_sc1_var_l3_complex_l2_LEFT,70,60,GREENGOAL,74.63212913504448,360.63151148445843,5,3.649999999999995
contain_sc1_var_l3_complex_l2_LEFT,71,60,REDGOAL,69.00198518797876,466.2652624971422,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,72,60,REDGOAL,71.52874655780055,488.3223667695102,8,7.94999999999998
contain_sc1_var_l3_complex_l2_LEFT,73,60,GREENGOAL,96.63587538107335,237.61093279230514,12,13.650000000000059
contain_sc1_var_l3_complex_l2_LEFT,74,60,GREENGOAL,146.13041955418814,338.6102564536257,5,5.949999999999987
contain_sc1_var_l3_complex_l2_LEFT,75,60,GREENGOAL,109.1979290735957,358.88730194527193,9,9.049999999999994
contain_sc1_var_l3_complex_l2_LEFT,76,60,GREENGOAL,143.39334614925482,247.40044336194353,12,10.400000000000013
contain_sc1_var_l3_complex_l2_LEFT,77,60,REDGOAL,73.97009831003274,497.30431522135433,1,1.7500000000000009
contain_sc1_var_l3_complex_l2_LEFT,78,60,GREENGOAL,142.30956910895043,357.4760591655747,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,79,60,REDGOAL,73.97164188365947,470.25182074224557,3,2.9499999999999975
contain_sc1_var_l3_complex_l2_LEFT,80,60,GREENGOAL,146.94973237136554,300.8481620769412,3,2.9499999999999975
contain_sc1_var_l3_complex_l2_LEFT,81,60,GREENGOAL,60.14235385901205,329.03271952713095,4,3.4999999999999956
contain_sc1_var_l3_complex_l2_LEFT,82,60,GREENGOAL,60.99773377098619,308.4914600568088,7,5.949999999999987
contain_sc1_var_l3_complex_l2_LEFT,83,60,REDGOAL,79.15555020783742,475.02202356957974,14,10.15000000000001
contain_sc1_var_l3_complex_l2_LEFT,84,60,GREENGOAL,92.27600932026529,365.7237816116811,7,4.849999999999991
contain_sc1_var_l3_complex_l2_LEFT,85,60,REDGOAL,76.16156491259186,542.1097558839368,4,3.2999999999999963
contain_sc1_var_l3_complex_l2_LEFT,86,60,GREENGOAL,136.19742140192812,234.0621234358977,2,2.5999999999999988
contain_sc1_var_l3_complex_l2_LEFT,87,60,GREENGOAL,145.26627243933254,251.89238886122757,2,2.6999999999999984
contain_sc1_var_l3_complex_l2_LEFT,88,60,GREENGOAL,145.15195029651886,241.19685904610452,1,1.5500000000000007
contain_sc1_var_l3_complex_l2_LEFT,89,60,GREENGOAL,149.889322871841,282.4129066742823,2,2.799999999999998
contain_sc1_var_l3_complex_l2_LEFT,90,60,GREENGOAL,140.72901122129426,359.78610202123764,3,2.799999999999998
contain_sc1_var_l3_complex_l2_LEFT,91,60,GREENGOAL,93.42761707380859,360.90973824565015,5,3.699999999999995
contain_sc1_var_l3_complex_l2_LEFT,92,60,GREENGOAL,142.9360552937286,266.09537920193355,4,4.399999999999992
contain_sc1_var_l3_complex_l2_LEFT,93,60,REDGOAL,71.78848702182994,522.7899661499713,1,1.800000000000001
contain_sc1_var_l3_complex_l2_LEFT,94,60,GREENGOAL,144.8461466216683,353.7467518326173,2,2.0500000000000007
contain_sc1_var_l3_complex_l2_LEFT,95,60,REDGOAL,69.23830232287068,464.3748068541979,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,96,60,GREENGOAL,84.16699660548946,237.3314544680227,5,4.049999999999994
contain_sc1_var_l3_complex_l2_LEFT,97,60,REDGOAL,77.7390001231187,485.66248081629766,4,2.9499999999999975
contain_sc1_var_l3_complex_l2_LEFT,98,60,GREENGOAL,141.38626508460203,308.52908718941694,13,14.500000000000071
contain_sc1_var_l3_complex_l2_LEFT,99,60,GREENGOAL,67.68483998275238,337.9010895631131,6,4.249999999999993
contain_sc1_var_l3_complex_l2_LEFT,100,60,GREENGOAL,134.83439616822508,361.74157774767826,7,4.6499999999999915
contain_sc1_var_l3_complex_l2_LEFT,101,60,GREENGOAL,145.55948633931843,297.950280484147,5,3.7999999999999945
contain_sc1_var_l3_complex_l2_LEFT,102,60,GREENGOAL,68.23976769148786,343.9690263431676,3,2.549999999999999
contain_sc1_var_l3_complex_l2_LEFT,103,60,REDGOAL,74.77141732089088,506.06730011622295,8,7.89999999999998
contain_sc1_var_l3_complex_l2_LEFT,104,60,GREENGOAL,147.9760229766075,297.29166127010876,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,105,60,REDGOAL,75.79498666354533,467.1420319256743,6,6.099999999999986
contain_sc1_var_l3_complex_l2_LEFT,106,60,GREENGOAL,145.5957419499936,338.32440736401304,3,4.099999999999993
contain_sc1_var_l3_complex_l2_LEFT,107,60,GREENGOAL,147.7453589526586,316.3449694023556,4,6.699999999999984
contain_sc1_var_l3_complex_l2_LEFT,108,60,GREENGOAL,61.93055725575885,330.59079639947305,11,10.000000000000007
contain_sc1_var_l3_complex_l2_LEFT,109,60,GREENGOAL,149.39250342108596,262.06663138885625,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,110,60,REDGOAL,78.67088881974024,538.1991699918361,8,11.050000000000022
contain_sc1_var_l3_complex_l2_LEFT,111,60,GREENGOAL,147.09657670448624,243.92192244196377,5,4.049999999999994
contain_sc1_var_l3_complex_l2_LEFT,112,60,GREENGOAL,146.65378392798013,306.789143155948,3,2.9499999999999975
contain_sc1_var_l3_complex_l2_LEFT,113,60,GREENGOAL,128.40838922444388,232.0409493193523,5,7.249999999999982
contain_sc1_var_l3_complex_l2_LEFT,114,60,GREENGOAL,144.84936907194432,243.82734473752066,6,5.249999999999989
contain_sc1_var_l3_complex_l2_LEFT,115,60,GREENGOAL,145.71195049975526,268.8412662129485,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,116,60,GREENGOAL,142.64837651744472,348.4298062180247,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,117,60,REDGOAL,75.71720706009984,465.2546018215728,1,1.7000000000000008
contain_sc1_var_l3_complex_l2_LEFT,118,60,GREENGOAL,135.7110477418806,355.2891440527566,13,16.200000000000095
contain_sc1_var_l3_complex_l2_LEFT,119,60,GREENGOAL,61.66061972405268,350.82789702614593,3,3.2999999999999963
contain_sc1_var_l3_complex_l2_LEFT,120,60,GREENGOAL,65.88735908987833,249.91939380105686,15,16.5000000000001
contain_sc1_var_l3_complex_l2_LEFT,121,60,REDGOAL,79.93976358672349,527.517448462007,4,3.7499999999999947
contain_sc1_var_l3_complex_l2_LEFT,122,60,GREENGOAL,74.35366248207725,242.99350281527072,5,5.09999999999999
contain_sc1_var_l3_complex_l2_LEFT,123,60,GREENGOAL,137.1082161270637,352.5044064797961,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,124,60,REDGOAL,75.60476754031563,526.5708732227929,2,2.799999999999998
contain_sc1_var_l3_complex_l2_LEFT,125,60,GREENGOAL,142.91362271453573,351.7481621057522,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,126,60,GREENGOAL,140.05832953165643,293.6459057401253,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,127,60,GREENGOAL,149.7964528238866,311.2996496136911,6,4.749999999999991
contain_sc1_var_l3_complex_l2_LEFT,128,60,REDGOAL,72.90768498098068,507.1391660858206,3,5.699999999999988
contain_sc1_var_l3_complex_l2_LEFT,129,60,GREENGOAL,60.04896695219258,286.49219069898686,4,4.499999999999992
contain_sc1_var_l3_complex_l2_LEFT,130,60,GREENGOAL,116.72989225850816,237.1650165869323,3,3.399999999999996
contain_sc1_var_l3_complex_l2_LEFT,131,60,GREENGOAL,63.857138397354106,356.70291406230234,3,2.499999999999999
contain_sc1_var_l3_complex_l2_LEFT,132,60,GREENGOAL,66.38008177925487,329.43565133076714,3,2.499999999999999
contain_sc1_var_l3_complex_l2_LEFT,133,60,GREENGOAL,126.94081971592298,362.1875634324964,13,13.75000000000006
contain_sc1_var_l3_complex_l2_LEFT,134,60,REDGOAL,78.86615431231382,513.9917335192888,12,12.30000000000004
contain_sc1_var_l3_complex_l2_LEFT,135,60,GREENGOAL,145.41797394789762,324.7937494209569,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,136,60,REDGOAL,78.45820935984392,486.220873082658,2,2.7499999999999982
contain_sc1_var_l3_complex_l2_LEFT,137,60,GREENGOAL,106.12720084862582,242.08770087376382,4,3.5499999999999954
contain_sc1_var_l3_complex_l2_LEFT,138,60,GREENGOAL,149.36868733282137,273.3470657480711,7,4.849999999999991
contain_sc1_var_l3_complex_l2_LEFT,139,60,GREENGOAL,148.40796298459142,353.8614533202069,4,5.1999999999999895
contain_sc1_var_l3_complex_l2_LEFT,140,60,GREENGOAL,146.27642831485358,311.657058254882,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,141,60,REDGOAL,69.64200826590664,455.25832948481764,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,142,60,GREENGOAL,148.58390890146958,285.03497597743257,3,3.899999999999994
contain_sc1_var_l3_complex_l2_LEFT,143,60,GREENGOAL,76.64164467376737,366.237058242747,2,2.2
contain_sc1_var_l3_complex_l2_LEFT,144,60,GREENGOAL,138.6256392580677,307.89225813406665,1,1.5000000000000007
contain_sc1_var_l3_complex_l2_LEFT,145,60,GREENGOAL,83.73004272789966,366.6525524414364,2,2.1500000000000004
contain_sc1_var_l3_complex_l2_LEFT,146,60,GREENGOAL,146.99232914983182,319.27481549305503,3,3.099999999999997
contain_sc1_var_l3_complex_l2_LEFT,147,60,GREENGOAL,63.86585577460135,260.33433967499866,3,3.899999999999994
contain_sc1_var_l3_complex_l2_LEFT,148,60,GREENGOAL,147.58181136396328,270.0400039172438,3,3.099999999999997
contain_sc1_var_l3_complex_l2_LEFT,149,60,GREENGOAL,67.53212860637339,330.6340969915628,4,3.4999999999999956
contain_sc1_var_l3_complex_l2_LEFT,150,60,GREENGOAL,140.20348094056249,324.2311722954872,5,6.349999999999985
contain_sc1_var_l3_complex_l2_LEFT,151,60,REDGOAL,73.36410585416729,477.3084230737127,17,17.050000000000107
contain_sc1_var_l3_complex_l2_LEFT,152,60,REDGOAL,74.4393572394128,499.87745557289145,13,14.100000000000065
contain_sc1_var_l3_complex_l2_LEFT,153,60,REDGOAL,69.70809715763767,550.7189484221988,1,1.800000000000001
contain_sc1_var_l3_complex_l2_LEFT,154,60,GREENGOAL,60.192083899315215,346.09352905559984,8,7.79999999999998
contain_sc1_var_l3_complex_l2_LEFT,155,60,GREENGOAL,83.39476285949677,236.05084454401174,3,3.2999999999999963
contain_sc1_var_l3_complex_l2_LEFT,156,60,GREENGOAL,148.29695908859316,314.66571388995857,9,11.000000000000021
contain_sc1_var_l3_complex_l2_LEFT,157,60,REDGOAL,78.22017545650546,462.3697112851718,1,1.7500000000000009
contain_sc1_var_l3_complex_l2_LEFT,158,60,GREENGOAL,128.1683048502523,365.66206670733766,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,159,60,REDGOAL,76.21368449694609,493.5229002526721,4,3.2999999999999963
contain_sc1_var_l3_complex_l2_LEFT,160,60,GREENGOAL,65.07132804863137,324.8572365749053,6,4.099999999999993
contain_sc1_var_l3_complex_l2_LEFT,161,60,GREENGOAL,63.44121237228073,270.57699934868157,5,4.94999999999999
contain_sc1_var_l3_complex_l2_LEFT,162,60,GREENGOAL,118.89133107873806,233.33299870586558,8,5.649999999999988
contain_sc1_var_l3_complex_l2_LEFT,163,60,GREENGOAL,92.96894498867378,233.88928820651168,6,5.1999999999999895
contain_sc1_var_l3_complex_l2_LEFT,164,60,REDGOAL,77.14112385776448,520.2418355971323,4,5.599999999999988
contain_sc1_var_l3_complex_l2_LEFT,165,60,GREENGOAL,117.37547358689574,234.3366911173214,6,5.1999999999999895
contain_sc1_var_l3_complex_l2_LEFT,166,60,REDGOAL,75.77723980386328,569.1011662774715,4,5.599999999999988
contain_sc1_var_l3_complex_l2_LEFT,167,60,GREENGOAL,147.87307367633065,338.35375570980705,2,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,168,60,GREENGOAL,115.05304804272615,366.09014624652366,3,2.849999999999998
contain_sc1_var_l3_complex_l2_LEFT,169,60,GREENGOAL,71.22437393092602,232.60321364682056,6,5.299999999999989
contain_sc1_var_l3_complex_l2_LEFT,170,60,GREENGOAL,142.23262494845542,299.6685013113045,6,6.8999999999999835
contain_sc1_var_l3_complex_l2_LEFT,171,60,GREENGOAL,65.25818980367504,245.8267112937088,6,7.399999999999982
contain_sc1_var_l3_complex_l2_LEFT,172,60,GREENGOAL,65.18214699173848,243.40902010737065,20,19.700000000000145
contain_sc1_var_l3_complex_l2_LEFT,173,60,GREENGOAL,79.75930523963252,364.30390899308765,4,5.599999999999988
contain_sc1_var_l3_complex_l2_LEFT,174,60,GREENGOAL,115.0042854309234,364.3564868326595,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,175,60,GREENGOAL,143.14685758944833,291.23689580448865,1,1.4000000000000006
contain_sc1_var_l3_complex_l2_LEFT,176,60,GREENGOAL,104.47165720014357,369.8093890472169,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,177,60,GREENGOAL,143.55723785752755,347.79816345659714,7,7.84999999999998
contain_sc1_var_l3_complex_l2_LEFT,178,60,GREENGOAL,125.15012940885401,365.5057437291637,3,2.799999999999998
contain_sc1_var_l3_complex_l2_LEFT,179,60,REDGOAL,77.76302315185605,504.9586171208409,2,2.799999999999998
contain_sc1_var_l3_complex_l2_LEFT,180,60,REDGOAL,76.18034312890623,529.1627471823156,1,1.7500000000000009
contain_sc1_var_l3_complex_l2_LEFT,181,60,GREENGOAL,95.38694669247596,364.139194947221,2,2.1000000000000005
contain_sc1_var_l3_complex_l2_LEFT,182,60,GREENGOAL,137.218218644203,368.3660634210555,4,3.7499999999999947
contain_sc1_var_l3_complex_l2_LEFT,183,60,GREENGOAL,121.72932983024339,241.48501210262222,3,3.399999999999996
contain_sc1_var_l3_complex_l2_LEFT,184,60,GREENGOAL,67.32109968113558,248.32028681742196,6,7.499999999999981
contain_sc1_var_l3_complex_l2_LEFT,185,60,GREENGOAL,148.30112051834396,312.710263202557,1,1.3500000000000005
contain_sc1_var_l3_complex_l2_LEFT,186,60,REDGOAL,71.0884280024851,530.7341964050402,2,2.6999999999999984
contain_sc1_var_l3_complex_l2_LEFT,187,60,REDGOAL,78.34832051287916,483.64308020787314,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_LEFT,188,60,GREENGOAL,98.58049033915074,366.46873743282464,5,5.999999999999987
contain_sc1_var_l3_complex_l2_LEFT,189,60,REDGOAL,68.81256619898667,455.6391611443741,2,2.000000000000001
contain_sc1_var_l3_complex_l2_LEFT,190,60,GREENGOAL,70.49909307195753,246.58453793599026,10,11.750000000000032
contain_sc1_var_l3_complex_l2_LEFT,191,60,GREENGOAL,145.33504296184697,299.7254586140979,6,4.749999999999991
contain_sc1_var_l3_complex_l2_LEFT,192,60,REDGOAL,72.30907411714587,458.2441852908095,3,2.9999999999999973
contain_sc1_var_l3_complex_l2_LEFT,193,60,GREENGOAL,149.73782580544503,349.39867689367526,2,2.0500000000000007
contain_sc1_var_l3_complex_l2_LEFT,194,60,GREENGOAL,99.84322673552582,238.67672821495245,6,7.7499999999999805
contain_sc1_var_l3_complex_l2_LEFT,195,60,REDGOAL,75.99485299085578,469.9871337495596,5,5.14999999999999
contain_sc1_var_l3_complex_l2_LEFT,196,60,REDGOAL,69.27147671053898,487.81899500625394,5,3.4499999999999957
contain_sc1_var_l3_complex_l2_LEFT,197,60,GREENGOAL,140.8760491177727,305.3270298792372,7,7.94999999999998
contain_sc1_var_l3_complex_l2_LEFT,198,60,GREENGOAL,65.99347568331078,303.45237570815766,5,6.399999999999985
contain_sc1_var_l3_complex_l2_LEFT,199,60,REDGOAL,75.69034819783634,469.5255891519938,2,1.850000000000001
contain_sc1_var_l3_complex_l2_LEFT,200,60,REDGOAL,70.10009093459473,558.2573858659684,1,1.800000000000001
contain_sc1_var_l3_complex_l2_RIGHT,1,60,GREENGOAL,505.02949274958144,233.84382869047874,3,2.549999999999999
contain_sc1_var_l3_complex_l2_RIGHT,2,60,GREENGOAL,463.3768513175202,234.36957446801222,4,5.449999999999989
contain_sc1_var_l3_complex_l2_RIGHT,3,60,REDGOAL,531.5650105233502,97.36231984556194,2,2.9499999999999975
contain_sc1_var_l3_complex_l2_RIGHT,4,60,GREENGOAL,493.77182951994206,362.34949735888847,2,2.5999999999999988
contain_sc1_var_l3_complex_l2_RIGHT,5,60,GREENGOAL,459.45560596682196,245.7392010386756,1,1.3000000000000005
contain_sc1_var_l3_complex_l2_RIGHT,6,60,GREENGOAL,459.78848804613614,280.99471487762634,4,2.9499999999999975
contain_sc1_var_l3_complex_l2_RIGHT,7,60,GREENGOAL,495.90548609346655,366.19360467268734,4,3.4999999999999956
contain_sc1_var_l3_complex_l2_RIGHT,8,60,GREENGOAL,534.9772853825808,246.92641930768932,5,6.249999999999986
contain_sc1_var_l3_complex_l2_RIGHT,9,60,GREENGOAL,523.0655242909783,364.65073987112805,4,4.399999999999992
contain_sc1_var_l3_complex_l2_RIGHT,10,60,GREENGOAL,451.6139321507382,258.94311769610226,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_RIGHT,11,60,GREENGOAL,450.5629291628774,275.3843801042935,8,6.549999999999985
contain_sc1_var_l3_complex_l2_RIGHT,12,60,GREENGOAL,454.21040737971464,245.6109406466812,8,10.15000000000001
contain_sc1_var_l3_complex_l2_RIGHT,13,60,GREENGOAL,523.7997786792197,230.52036815348768,2,2.1500000000000004
contain_sc1_var_l3_complex_l2_RIGHT,14,60,GREENGOAL,460.35850888276445,251.7773232530578,5,5.549999999999988
contain_sc1_var_l3_complex_l2_RIGHT,15,60,GREENGOAL,470.1771687484353,368.4768286715766,7,5.949999999999987
contain_sc1_var_l3_complex_l2_RIGHT,16,60,GREENGOAL,518.2562454566576,236.17455855707942,2,2.2
contain_sc1_var_l3_complex_l2_RIGHT,17,60,GREENGOAL,476.1250028666006,369.3113324265992,7,8.299999999999983
contain_sc1_var_l3_complex_l2_RIGHT,18,60,GREENGOAL,455.6958631836988,244.61162002230793,3,2.7499999999999982
contain_sc1_var_l3_complex_l2_RIGHT,19,60,GREENGOAL,458.5992039208121,364.1134938626505,15,11.300000000000026
contain_sc1_var_l3_complex_l2_RIGHT,20,60,GREENGOAL,452.0181805395862,296.9593879419719,3,2.9499999999999975
contain_sc1_var_l3_complex_l2_RIGHT,21,60,GREENGOAL,500.5380619249687,232.89776318768213,7,7.99999999999998
contain_sc1_var_l3_complex_l2_RIGHT,22,60,REDGOAL,527.4655432388691,62.18363395610232,5,4.099999999999993
contain_sc1_var_l3_complex_l2_RIGHT,23,60,REDGOAL,561.1883534630309,148.98406337449407,4,3.2999999999999963
contain_sc1_var_l3_complex_l2_RIGHT,24,60,GREENGOAL,452.492810494437,297.003129638284,3,2.9499999999999975
contain_sc1_var_l3_complex_l2_RIGHT,25,60,GREENGOAL,457.17823824993445,287.36564905051495,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_RIGHT,26,60,GREENGOAL,521.0706056277245,231.18847279222788,2,2.7499999999999982
contain_sc1_var_l3_complex_l2_RIGHT,27,60,GREENGOAL,538.3736204123617,258.2282624901642,7,5.399999999999989
contain_sc1_var_l3_complex_l2_RIGHT,28,60,REDGOAL,521.1096233375978,82.87042909325103,1,1.7000000000000008
contain_sc1_var_l3_complex_l2_RIGHT,29,60,GREENGOAL,454.1528259951595,245.7271801445389,5,3.649999999999995
contain_sc1_var_l3_complex_l2_RIGHT,30,60,GREENGOAL,538.1123397405715,285.4177220285295,15,13.300000000000054
contain_sc1_var_l3_complex_l2_RIGHT,31,60,GREENGOAL,465.28575226476744,230.92596380253562,3,2.799999999999998
contain_sc1_var_l3_complex_l2_RIGHT,32,60,GREENGOAL,450.29527837156155,321.33717124657585,6,6.349999999999985
contain_sc1_var_l3_complex_l2_RIGHT,33,60,GREENGOAL,451.61299258182277,268.61251325537427,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_RIGHT,34,60,GREENGOAL,489.37540002745914,232.22979156846705,4,5.449999999999989
contain_sc1_var_l3_complex_l2_RIGHT,35,60,GREENGOAL,452.41694694687317,294.0172821323573,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_RIGHT,36,60,REDGOAL,521.5165785295934,96.74510107813502,2,2.799999999999998
contain_sc1_var_l3_complex_l2_RIGHT,37,60,GREENGOAL,492.49198379788237,366.103369736612,9,8.999999999999993
contain_sc1_var_l3_complex_l2_RIGHT,38,60,REDGOAL,530.2162476262947,99.04846734134811,9,13.450000000000056
contain_sc1_var_l3_complex_l2_RIGHT,39,60,GREENGOAL,456.31237347396046,248.80464329269577,3,2.8999999999999977
contain_sc1_var_l3_complex_l2_RIGHT,40,60,GREENGOAL,461.02057153318475,300.24840473441293,1,1.4500000000000006
contain_sc1_var_l3_complex_l2_RIGHT,41,60,GREENGOAL,456.79152657251285,334.65999175288744,3,3.099999999999997
contain_sc1_var_l3_complex_l2_RIGHT,42,60,GREENGOAL,457.35075005098605,240.27929545178569,7,10.15000000000001
contain_sc1_var_l3_complex_l2_RIGHT,43,60,GREENGOAL,454.4627721780279,270.8081557952367,7,7.149999999999983
contain_sc1_var_l3_complex_l2_RIGHT,44,60,GREENGOAL,451.31817900248456,310.60038396388774,1,1.5000000000000007
contain_sc1_var_l3_complex_l2_RIGHT,45,60,GREENGOAL,450.8673705590953,256.63628118078793,6,7.599999999999981
contain_sc1_var_l3_complex_l2_RIGHT,46,60,GREENGOAL,500.1993265194787,359.5056118517614,14,16.700000000000102
contain_sc1_var_l3_complex_l2_RIGHT,47,60,REDGOAL,530.1042097663981,108.62549212950222,2,1.900000000000001
contain_sc1_var_l3_complex_l2_RIGHT,48,60,GREENGOAL,533.4629230939162,265.8151756885278,3,2.6499999999999986
contain_sc1_var_l3_complex_l2_RIGHT,49,60,GREENGOAL,519.8323204060889,233.56564134924525,3,2.5999999999999988
contain_sc1_var_l3_complex_l2_RIGHT,50,60,REDGOAL,532.5651532692729,146.8812938180665,2,2.0500000000000007
contain_sc1_var_l3_complex_l2_RIGHT,51,60,GREENGOAL,453.99156309498255,248.78703828129755,12,13.100000000000051
contain_sc1_var_l3_complex_l2_RIGHT,52,60,REDGOAL,526.9853442441935,137.1729069637836,2,1.900000000000001
contain_sc1_var_l3_complex_l2_RIGHT,53,60,REDGOAL,533.6927204454876,137.82371864938452,4,3.399999999999996
contain_sc1_var_l3_complex_l2_RIGHT,54,60,GREENGOAL,457.1492151080939,342.2331681095396,3,3.049999999999997
contain_sc1_var_l3_complex_l2_RIGHT,55,60,REDGOAL,522.1932427577283,111.78830449659316,6,7.099999999999983
contain_sc1_var_l3_complex_l2_RIGHT,56,60,GREENGOAL,455.9014458981994,245.917148657431,6,4.899999999999991
contain_sc1_var_l3_complex_l2_RIGHT,57,60,GREENGOAL,458.18465154378515,365.38695382704395,1,1.5000000000000007
contain_sc1_var_l3_complex_l2_RIGHT,58,60,REDGOAL,525.4386476722713,97.36555941011594,4,4.99999999999999
contain_sc1_var_l3_complex_l2_RIGHT,59,60,GREENGOAL,535.3796524418914,268.0135801097855,6,5.4999999999999885
contain_sc1_var_l3_complex_l2_RIGHT,60,60,GREENGOAL,500.20921458949954,232.6964374297268,5,5.999999999999987
contain_sc1_var_l3_complex_l2_RIGHT,61,60,GREENGOAL,462.93470519849575,241.4590122380488,5,5.649999999999988
contain_sc1_var_l3_complex_l2_RIGHT,62,60,REDGOAL,522.6148305309218,79.33870009412787,8,11.000000000000021
contain_sc1_var_l3_complex_l2_RIGHT,63,60,GREENGOAL,460.3892006314973,346.76673421401244,10,7.549999999999981
contain_sc1_var_l3_complex_l2_RIGHT,64,60,GREENGOAL,450.81663854647536,343.9020785356157,1,1.4500000000000006
contain_sc1_var_l3_complex_l2_RIGHT,65,60,REDGOAL,525.5598621461284,139.86793187729248,3,2.9499999999999975
