game_id,round_index,player1_id,player2_id,round_begin_ts,player1_move,player2_move,player1_rt,player2_rt,player1_outcome,player2_outcome,player1_points,player2_points,player1_total,player2_total
476614b1-3c2e-4acd-afcc-001b4dcb570a,1,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566848999106,paper,rock,6993,2817,win,loss,3,-1,0,0
476614b1-3c2e-4acd-afcc-001b4dcb570a,2,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849010799,scissors,paper,4567,1965,win,loss,3,-1,3,-1
476614b1-3c2e-4acd-afcc-001b4dcb570a,3,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849019775,paper,rock,3739,867,win,loss,3,-1,6,-2
476614b1-3c2e-4acd-afcc-001b4dcb570a,4,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849027703,rock,scissors,2654,1148,win,loss,3,-1,9,-3
476614b1-3c2e-4acd-afcc-001b4dcb570a,5,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849034712,rock,rock,1907,779,tie,tie,0,0,12,-4
476614b1-3c2e-4acd-afcc-001b4dcb570a,6,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849042903,rock,paper,2061,1234,loss,win,-1,3,12,-4
476614b1-3c2e-4acd-afcc-001b4dcb570a,7,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849049095,paper,rock,1159,1396,win,loss,3,-1,11,-1
476614b1-3c2e-4acd-afcc-001b4dcb570a,8,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849054822,paper,scissors,1310,1285,loss,win,-1,3,14,-2
476614b1-3c2e-4acd-afcc-001b4dcb570a,9,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849058888,paper,paper,1101,1808,tie,tie,0,0,13,1
476614b1-3c2e-4acd-afcc-001b4dcb570a,10,960a15dd-c442-4693-a55d-0096fe8c14b3,6ac3a837-c8cc-4bd0-9cd9-40d6dcd6c0c1,1566849063543,scissors,rock,783,1659,loss,win,-1,3,13,1
