game_id,round_index,player1_id,player2_id,round_begin_ts,player1_move,player2_move,player1_rt,player2_rt,player1_outcome,player2_outcome,player1_points,player2_points,player1_total,player2_total
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,1,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939205980,rock,rock,6354,3349,tie,tie,0,0,0,0
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,2,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939220163,rock,rock,3309,827,tie,tie,0,0,0,0
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,3,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939227374,rock,scissors,6562,2152,win,loss,3,-1,0,0
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,4,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939236333,paper,scissors,6882,2858,loss,win,-1,3,3,-1
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,5,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939246394,rock,paper,7181,3724,loss,win,-1,3,2,2
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,6,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939255563,scissors,scissors,3093,2843,tie,tie,0,0,1,5
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,7,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939260882,scissors,paper,4046,836,win,loss,3,-1,1,5
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,8,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939266805,scissors,paper,7745,2073,win,loss,3,-1,4,4
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,9,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939276437,paper,scissors,4939,3354,loss,win,-1,3,7,3
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,10,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939283037,rock,rock,4340,5507,tie,tie,0,0,6,6
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,11,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939291613,rock,paper,1763,2810,loss,win,-1,3,6,6
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,12,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939296126,rock,scissors,3585,2816,win,loss,3,-1,5,9
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,13,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939301550,paper,rock,3347,1105,win,loss,3,-1,8,8
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,14,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939307389,scissors,paper,2356,3674,win,loss,3,-1,11,7
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,15,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939312427,paper,paper,2055,2909,tie,tie,0,0,14,6
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,16,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939316906,rock,paper,1311,2350,loss,win,-1,3,14,6
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,17,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939320754,paper,scissors,1592,2246,loss,win,-1,3,13,9
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,18,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939324469,scissors,scissors,803,2587,tie,tie,0,0,12,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,19,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939328301,scissors,paper,1699,2340,win,loss,3,-1,12,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,20,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939332179,scissors,rock,822,1861,loss,win,-1,3,15,11
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,21,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939335571,scissors,scissors,789,1883,tie,tie,0,0,14,14
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,22,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939338661,scissors,paper,1484,2252,win,loss,3,-1,14,14
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,23,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939342141,paper,rock,3029,1763,win,loss,3,-1,17,13
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,24,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939346874,scissors,paper,1288,1303,win,loss,3,-1,20,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,25,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939349813,rock,scissors,2609,410,win,loss,3,-1,23,11
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,26,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939353681,scissors,rock,2217,1902,loss,win,-1,3,26,10
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,27,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939357340,rock,rock,1701,1970,tie,tie,0,0,25,13
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,28,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939360533,paper,rock,1124,2124,win,loss,3,-1,25,13
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,29,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939363810,rock,rock,3111,1494,tie,tie,0,0,28,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,30,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939369586,scissors,scissors,4327,1206,tie,tie,0,0,28,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,31,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939375409,scissors,scissors,2703,4454,tie,tie,0,0,28,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,32,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939381009,paper,paper,5537,7103,tie,tie,0,0,28,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,33,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939389222,paper,scissors,3034,5331,loss,win,-1,3,28,12
0c4a7ffa-9ecd-4702-825f-da70253dd8a3,34,ed66ca36-52cf-40ee-8ba1-0eebeaf8a8fd,9d1976f0-1149-401a-ac6a-861b98b3e0d1,1566939397030,rock,rock,1747,5970,tie,tie,0,0,27,15
